transcript_id,transcript_id,corpus_name,language,date,filename,target_child_name,target_child_age,target_child_sex,collection_name,pid,collection_id,corpus_id,target_child_id
5507,5507,HSLLD,eng,NA,Eng-NA/HSLLD/HV3/MT/trimt3pt2.xml,NA,NA,female,Eng-NA,11312/a-00012321-1,2,49,2725
5508,5508,HSLLD,eng,5/4/91,Eng-NA/HSLLD/HV3/MT/vicmt3.xml,NA,70.52711555,female,Eng-NA,11312/c-00035553-1,2,49,2725
5509,5509,HSLLD,eng,6/20/91,Eng-NA/HSLLD/HV3/MT/zanmt3.xml,NA,67.65847348,female,Eng-NA,11312/c-00035554-1,2,49,2725
5510,5510,HSLLD,eng,3/26/91,Eng-NA/HSLLD/HV3/RE/admre3.xml,NA,70.69138997,female,Eng-NA,11312/c-00035555-1,2,49,2725
5511,5511,HSLLD,eng,6/20/91,Eng-NA/HSLLD/HV3/RE/alire3.xml,NA,67.65847348,female,Eng-NA,11312/c-00035556-1,2,49,2725
5512,5512,HSLLD,eng,4/15/91,Eng-NA/HSLLD/HV3/RE/annre3.xml,NA,70.52711555,female,Eng-NA,11312/c-00035557-1,2,49,2725
5513,5513,HSLLD,eng,4/27/91,Eng-NA/HSLLD/HV3/RE/aprre3.xml,NA,64.85554118,female,Eng-NA,11312/c-00035558-1,2,49,2725
5514,5514,HSLLD,eng,3/23/89,Eng-NA/HSLLD/HV3/RE/bobre3.xml,NA,66.7570176,female,Eng-NA,11312/c-00035559-1,2,49,2725
5515,5515,HSLLD,eng,5/19/91,Eng-NA/HSLLD/HV3/RE/brnre3.xml,NA,67.52705394,female,Eng-NA,11312/c-00035560-1,2,49,2725
5516,5516,HSLLD,eng,5/1/91,Eng-NA/HSLLD/HV3/RE/brtre3.xml,NA,65.55986776,female,Eng-NA,11312/c-00035561-1,2,49,2725
5517,5517,HSLLD,eng,3/27/91,Eng-NA/HSLLD/HV3/RE/catre3.xml,NA,68.82276843,female,Eng-NA,11312/c-00035562-1,2,49,2725
5518,5518,HSLLD,eng,5/15/91,Eng-NA/HSLLD/HV3/RE/deare3.xml,NA,66.36275899,female,Eng-NA,11312/c-00035563-1,2,49,2725
5519,5519,HSLLD,eng,4/20/91,Eng-NA/HSLLD/HV3/RE/devre3.xml,NA,64.46128257,female,Eng-NA,11312/c-00035564-1,2,49,2725
5520,5520,HSLLD,eng,3/16/91,Eng-NA/HSLLD/HV3/RE/geore3.xml,NA,63.52697181,female,Eng-NA,11312/c-00035565-1,2,49,2725
5521,5521,HSLLD,eng,3/28/91,Eng-NA/HSLLD/HV3/RE/guyre3.xml,NA,68.32994517,female,Eng-NA,11312/c-00035566-1,2,49,2725
5522,5522,HSLLD,eng,4/4/91,Eng-NA/HSLLD/HV3/RE/jamre3.xml,NA,69.98706339,female,Eng-NA,11312/c-00035567-1,2,49,2725
5523,5523,HSLLD,eng,4/17/91,Eng-NA/HSLLD/HV3/RE/jeare3.xml,NA,69.46138524,female,Eng-NA,11312/c-00035568-1,2,49,2725
5524,5524,HSLLD,eng,6/28/91,Eng-NA/HSLLD/HV3/RE/jebre3.xml,NA,65.95412637,female,Eng-NA,11312/c-00035569-1,2,49,2725
5525,5525,HSLLD,eng,7/1/91,Eng-NA/HSLLD/HV3/RE/jenre3.xml,NA,72.7571408,female,Eng-NA,11312/c-00035570-1,2,49,2725
5526,5526,HSLLD,eng,5/9/91,Eng-NA/HSLLD/HV3/RE/jerre3.xml,NA,69.39567548,female,Eng-NA,11312/c-00035571-1,2,49,2725
5527,5527,HSLLD,eng,4/29/91,Eng-NA/HSLLD/HV3/RE/jesre3.xml,NA,64.36271792,female,Eng-NA,11312/c-00035572-1,2,49,2725
5528,5528,HSLLD,eng,3/23/91,Eng-NA/HSLLD/HV3/RE/joyre3.xml,NA,68.32994517,female,Eng-NA,11312/c-00035573-1,2,49,2725
5529,5529,HSLLD,eng,3/30/91,Eng-NA/HSLLD/HV3/RE/marre3.xml,NA,70.65853508,female,Eng-NA,11312/c-00035574-1,2,49,2725
5530,5530,HSLLD,eng,3/24/91,Eng-NA/HSLLD/HV3/RE/melre3.xml,NA,67.42848929,female,Eng-NA,11312/c-00035575-1,2,49,2725
5531,5531,HSLLD,eng,5/20/91,Eng-NA/HSLLD/HV3/RE/monre3.xml,NA,70.23142159,female,Eng-NA,11312/c-00035576-1,2,49,2725
5532,5532,HSLLD,eng,5/19/91,Eng-NA/HSLLD/HV3/RE/raure3.xml,NA,67.95416744,female,Eng-NA,11312/c-00035577-1,2,49,2725
5533,5533,HSLLD,eng,5/8/91,Eng-NA/HSLLD/HV3/RE/rilre3.xml,NA,69.95420851,female,Eng-NA,11312/c-00035578-1,2,49,2725
5534,5534,HSLLD,eng,4/19/91,Eng-NA/HSLLD/HV3/RE/rosre3.xml,NA,69.46138524,female,Eng-NA,11312/c-00035579-1,2,49,2725
5535,5535,HSLLD,eng,4/8/91,Eng-NA/HSLLD/HV3/RE/sarre3.xml,NA,65.36273845,female,Eng-NA,11312/c-00035580-1,2,49,2725
5536,5536,HSLLD,eng,6/21/91,Eng-NA/HSLLD/HV3/RE/susre3.xml,NA,72.46144685,female,Eng-NA,11312/c-00035581-1,2,49,2725
5537,5537,HSLLD,eng,5/16/91,Eng-NA/HSLLD/HV3/RE/terre3.xml,NA,67.03423068,female,Eng-NA,11312/c-00035582-1,2,49,2725
5538,5538,HSLLD,eng,5/16/91,Eng-NA/HSLLD/HV3/RE/trere3.xml,NA,67.03423068,female,Eng-NA,11312/c-00035583-1,2,49,2725
5539,5539,HSLLD,eng,5/4/91,Eng-NA/HSLLD/HV3/RE/trire3.xml,NA,67.8227479,female,Eng-NA,11312/c-00035584-1,2,49,2725
5540,5540,HSLLD,eng,5/4/91,Eng-NA/HSLLD/HV3/RE/vicre3.xml,NA,70.52711555,female,Eng-NA,11312/c-00035585-1,2,49,2725
5541,5541,HSLLD,eng,6/6/91,Eng-NA/HSLLD/HV3/RE/zanre3.xml,NA,67.65847348,female,Eng-NA,11312/c-00035586-1,2,49,2725
5542,5542,HSLLD,eng,3/26/91,Eng-NA/HSLLD/HV3/TP/admtp3.xml,NA,70.69138997,female,Eng-NA,11312/c-00035587-1,2,49,2725
5543,5543,HSLLD,eng,6/20/91,Eng-NA/HSLLD/HV3/TP/alitp3.xml,NA,67.65847348,female,Eng-NA,11312/c-00035589-1,2,49,2725
5544,5544,HSLLD,eng,2/5/90,Eng-NA/HSLLD/HV3/TP/alltp3.xml,NA,62.42838662,female,Eng-NA,11312/c-00035590-1,2,49,2725
5545,5545,HSLLD,eng,2/23/90,Eng-NA/HSLLD/HV3/TP/aimtp3.xml,NA,67.03423068,female,Eng-NA,11312/c-00035588-1,2,49,2725
5546,5546,HSLLD,eng,2/27/90,Eng-NA/HSLLD/HV3/TP/anatp3.xml,NA,70.72424485,female,Eng-NA,11312/c-00035591-1,2,49,2725
5547,5547,HSLLD,eng,4/15/91,Eng-NA/HSLLD/HV3/TP/anntp3.xml,NA,70.52711555,female,Eng-NA,11312/c-00035592-1,2,49,2725
5548,5548,HSLLD,eng,4/27/91,Eng-NA/HSLLD/HV3/TP/aprtp3.xml,NA,64.85554118,female,Eng-NA,11312/c-00035593-1,2,49,2725
5549,5549,HSLLD,eng,1/11/90,Eng-NA/HSLLD/HV3/TP/asttp3.xml,NA,63.9540853,female,Eng-NA,11312/c-00035594-1,2,49,2725
5550,5550,HSLLD,eng,3/23/89,Eng-NA/HSLLD/HV3/TP/bobtp3.xml,NA,66.7570176,female,Eng-NA,11312/c-00035595-1,2,49,2725
5551,5551,HSLLD,eng,11/14/89,Eng-NA/HSLLD/HV3/TP/bratp3.xml,NA,59.75687386,female,Eng-NA,11312/c-00035596-1,2,49,2725
5552,5552,HSLLD,eng,NA,Eng-NA/HSLLD/HV3/TP/britp3.xml,NA,62.2641122,female,Eng-NA,11312/c-00035597-1,2,49,2725
5553,5553,HSLLD,eng,5/19/91,Eng-NA/HSLLD/HV3/TP/brntp3.xml,NA,67.52705394,female,Eng-NA,11312/c-00035598-1,2,49,2725
5554,5554,HSLLD,eng,NA,Eng-NA/HSLLD/HV3/TP/brttp3.xml,NA,65.55986776,female,Eng-NA,11312/c-00035599-1,2,49,2725
5555,5555,HSLLD,eng,11/22/89,Eng-NA/HSLLD/HV3/TP/castp3.xml,NA,65.16560915,female,Eng-NA,11312/c-00035600-1,2,49,2725
5556,5556,HSLLD,eng,3/27/91,Eng-NA/HSLLD/HV3/TP/cattp3.xml,NA,68.82276843,female,Eng-NA,11312/c-00035601-1,2,49,2725
5557,5557,HSLLD,eng,4/18/90,Eng-NA/HSLLD/HV3/TP/clatp3.xml,NA,67.26421487,female,Eng-NA,11312/c-00035602-1,2,49,2725
5558,5558,HSLLD,eng,NA,Eng-NA/HSLLD/HV3/TP/contp3.xml,NA,71.55999096,female,Eng-NA,11312/c-00035603-1,2,49,2725
5559,5559,HSLLD,eng,12/6/89,Eng-NA/HSLLD/HV3/TP/ctrtp3.xml,NA,63.49411692,female,Eng-NA,11312/c-00035604-1,2,49,2725
5560,5560,HSLLD,eng,1/31/90,Eng-NA/HSLLD/HV3/TP/davtp3.xml,NA,66.42846876,female,Eng-NA,11312/c-00035605-1,2,49,2725
5561,5561,HSLLD,eng,5/15/91,Eng-NA/HSLLD/HV3/TP/deatp3.xml,NA,66.36275899,female,Eng-NA,11312/c-00035606-1,2,49,2725
5562,5562,HSLLD,eng,4/20/91,Eng-NA/HSLLD/HV3/TP/devtp3.xml,NA,64.46128257,female,Eng-NA,11312/c-00035607-1,2,49,2725
5563,5563,HSLLD,eng,NA,Eng-NA/HSLLD/HV3/TP/diatp3.xml,NA,63.72410111,female,Eng-NA,11312/c-00035608-1,2,49,2725
5564,5564,HSLLD,eng,NA,Eng-NA/HSLLD/HV3/TP/dontp3.xml,NA,137.9556048,female,Eng-NA,11312/c-00035609-1,2,49,2725
5565,5565,HSLLD,eng,11/27/89,Eng-NA/HSLLD/HV3/TP/ethtp3.xml,NA,66.06706503,female,Eng-NA,11312/c-00035610-1,2,49,2725
5566,5566,HSLLD,eng,3/16/91,Eng-NA/HSLLD/HV3/TP/geotp3.xml,NA,63.52697181,female,Eng-NA,11312/c-00035611-1,2,49,2725
5567,5567,HSLLD,eng,3/7/91,Eng-NA/HSLLD/HV3/TP/guytp3.xml,NA,68.32994517,female,Eng-NA,11312/c-00035612-1,2,49,2725
5568,5568,HSLLD,eng,NA,Eng-NA/HSLLD/HV3/TP/inatp3.xml,NA,67.29706976,female,Eng-NA,11312/c-00035613-1,2,49,2725
5569,5569,HSLLD,eng,4/4/91,Eng-NA/HSLLD/HV3/TP/jamtp3.xml,NA,68.98704286,female,Eng-NA,11312/c-00035614-1,2,49,2725
5570,5570,HSLLD,eng,4/17/91,Eng-NA/HSLLD/HV3/TP/jeatp3.xml,NA,69.46138524,female,Eng-NA,11312/c-00035615-1,2,49,2725
5571,5571,HSLLD,eng,6/28/91,Eng-NA/HSLLD/HV3/TP/jebtp3.xml,NA,65.95412637,female,Eng-NA,11312/c-00035616-1,2,49,2725
5572,5572,HSLLD,eng,NA,Eng-NA/HSLLD/HV3/TP/jentp3.xml,NA,72.7571408,female,Eng-NA,11312/c-00035617-1,2,49,2725
5573,5573,HSLLD,eng,5/24/90,Eng-NA/HSLLD/HV3/TP/jertp3.xml,NA,69.39567548,female,Eng-NA,11312/c-00035618-1,2,49,2725
5574,5574,HSLLD,eng,5/17/90,Eng-NA/HSLLD/HV3/TP/jestp2.xml,NA,52.95385942,female,Eng-NA,11312/c-00035619-1,2,49,2725
5575,5575,HSLLD,eng,4/29/91,Eng-NA/HSLLD/HV3/TP/jestp3.xml,NA,64.36271792,female,Eng-NA,11312/c-00035620-1,2,49,2725
5576,5576,HSLLD,eng,NA,Eng-NA/HSLLD/HV3/TP/joetp3.xml,NA,71.55999096,female,Eng-NA,11312/c-00035621-1,2,49,2725
5577,5577,HSLLD,eng,3/23/91,Eng-NA/HSLLD/HV3/TP/joytp3.xml,NA,68.32994517,female,Eng-NA,11312/c-00035622-1,2,49,2725
5578,5578,HSLLD,eng,NA,Eng-NA/HSLLD/HV3/TP/justp3.xml,NA,68.46136471,female,Eng-NA,11312/c-00035623-1,2,49,2725
5579,5579,HSLLD,eng,NA,Eng-NA/HSLLD/HV3/TP/kartp3.xml,NA,63.19842297,female,Eng-NA,11312/c-00035624-1,2,49,2725
5580,5580,HSLLD,eng,3/12/90,Eng-NA/HSLLD/HV3/TP/kevtp3.xml,NA,66.65845295,female,Eng-NA,11312/c-00035625-1,2,49,2725
5581,5581,HSLLD,eng,2/13/90,Eng-NA/HSLLD/HV3/TP/kurtp3.xml,NA,67.36277952,female,Eng-NA,11312/c-00035626-1,2,49,2725
5582,5582,HSLLD,eng,3/30/91,Eng-NA/HSLLD/HV3/TP/martp3.xml,NA,70.65853508,female,Eng-NA,11312/c-00035627-1,2,49,2725
5583,5583,HSLLD,eng,5/30/91,Eng-NA/HSLLD/HV3/TP/maytp3.xml,NA,69.29711082,female,Eng-NA,11312/c-00035628-1,2,49,2725
5584,5584,HSLLD,eng,1/10/90,Eng-NA/HSLLD/HV3/TP/megtp3.xml,NA,67.06708557,female,Eng-NA,11312/c-00035629-1,2,49,2725
5585,5585,HSLLD,eng,3/24/91,Eng-NA/HSLLD/HV3/TP/meltp3.xml,NA,67.42848929,female,Eng-NA,11312/c-00035630-1,2,49,2725
5586,5586,HSLLD,eng,NA,Eng-NA/HSLLD/HV3/TP/mortp3.xml,NA,68.39565494,female,Eng-NA,11312/c-00035632-1,2,49,2725
5587,5587,HSLLD,eng,5/20/91,Eng-NA/HSLLD/HV3/TP/montp3.xml,NA,70.23142159,female,Eng-NA,11312/c-00035631-1,2,49,2725
5588,5588,HSLLD,eng,NA,Eng-NA/HSLLD/HV3/TP/mrktp3.xml,NA,65.36273845,female,Eng-NA,11312/c-00035633-1,2,49,2725
5589,5589,HSLLD,eng,1/16/90,Eng-NA/HSLLD/HV3/TP/pautp3.xml,NA,64.78983141,female,Eng-NA,11312/c-00035635-1,2,49,2725
5590,5590,HSLLD,eng,6/28/91,Eng-NA/HSLLD/HV3/TP/nedtp3.xml,NA,73.26433808,female,Eng-NA,11312/c-00035634-1,2,49,2725
5591,5591,HSLLD,eng,NA,Eng-NA/HSLLD/HV3/TP/rastp3.xml,NA,69.88849874,female,Eng-NA,11312/c-00035636-1,2,49,2725
5592,5592,HSLLD,eng,3/13/90,Eng-NA/HSLLD/HV3/TP/remtp3.xml,NA,71.03431282,female,Eng-NA,11312/c-00035638-1,2,49,2725
5593,5593,HSLLD,eng,5/19/91,Eng-NA/HSLLD/HV3/TP/rautp3.xml,NA,67.95416744,female,Eng-NA,11312/c-00035637-1,2,49,2725
5594,5594,HSLLD,eng,NA,Eng-NA/HSLLD/HV3/TP/riltp3.xml,NA,69.95420851,female,Eng-NA,11312/c-00035639-1,2,49,2725
5595,5595,HSLLD,eng,4/19/91,Eng-NA/HSLLD/HV3/TP/rostp3.xml,NA,69.46138524,female,Eng-NA,11312/c-00035641-1,2,49,2725
5596,5596,HSLLD,eng,1/26/90,Eng-NA/HSLLD/HV3/TP/roctp3.xml,NA,69.69136943,female,Eng-NA,11312/c-00035640-1,2,49,2725
5597,5597,HSLLD,eng,NA,Eng-NA/HSLLD/HV3/TP/sartp3.xml,NA,65.36273845,female,Eng-NA,11312/c-00035642-1,2,49,2725
5598,5598,HSLLD,eng,NA,Eng-NA/HSLLD/HV3/TP/shltp3.xml,NA,66.19848457,female,Eng-NA,11312/c-00035643-1,2,49,2725
5599,5599,HSLLD,eng,4/19/90,Eng-NA/HSLLD/HV3/TP/shotp3.xml,NA,64.69126676,female,Eng-NA,11312/c-00035644-1,2,49,2725
5600,5600,HSLLD,eng,2/14/90,Eng-NA/HSLLD/HV3/TP/stntp3.xml,NA,64.62555699,female,Eng-NA,11312/c-00035645-1,2,49,2725
5601,5601,HSLLD,eng,6/21/91,Eng-NA/HSLLD/HV3/TP/sustp3.xml,NA,72.46144685,female,Eng-NA,11312/c-00035646-1,2,49,2725
5602,5602,HSLLD,eng,6/11/90,Eng-NA/HSLLD/HV3/TP/tamtp3.xml,NA,71.13287747,female,Eng-NA,11312/c-00035647-1,2,49,2725
5603,5603,HSLLD,eng,5/16/91,Eng-NA/HSLLD/HV3/TP/tertp3.xml,NA,67.03423068,female,Eng-NA,11312/c-00035648-1,2,49,2725
5604,5604,HSLLD,eng,1/24/90,Eng-NA/HSLLD/HV3/TP/todtp3.xml,NA,66.92129202,female,Eng-NA,11312/c-00035649-1,2,49,2725
5605,5605,HSLLD,eng,5/16/91,Eng-NA/HSLLD/HV3/TP/tretp3.xml,NA,67.03423068,female,Eng-NA,11312/c-00035651-1,2,49,2725
5606,5606,HSLLD,eng,NA,Eng-NA/HSLLD/HV3/TP/tomtp3.xml,NA,71.42857143,female,Eng-NA,11312/c-00035650-1,2,49,2725
5607,5607,HSLLD,eng,NA,Eng-NA/HSLLD/HV3/TP/tritp3.xml,NA,67.8227479,female,Eng-NA,11312/c-00035652-1,2,49,2725
5608,5608,HSLLD,eng,NA,Eng-NA/HSLLD/HV3/TP/victp3.xml,NA,70.52711555,female,Eng-NA,11312/c-00035653-1,2,49,2725
5609,5609,HSLLD,eng,6/20/91,Eng-NA/HSLLD/HV3/TP/zantp3.xml,NA,67.65847348,female,Eng-NA,11312/c-00035654-1,2,49,2725
5610,5610,HSLLD,eng,11/16/89,Eng-NA/HSLLD/HV3/TP/zentp3.xml,NA,66.92129202,female,Eng-NA,11312/c-00035655-1,2,49,2725
5611,5611,HSLLD,eng,2/21/92,Eng-NA/HSLLD/HV5/BR/acebr5.xml,NA,86.33031479,female,Eng-NA,11312/c-00035656-1,2,49,2725
5612,5612,HSLLD,eng,11/17/92,Eng-NA/HSLLD/HV5/BR/admbr5.xml,NA,90.3961067,female,Eng-NA,11312/c-00035657-1,2,49,2725
5613,5613,HSLLD,eng,12/15/91,Eng-NA/HSLLD/HV5/BR/aimbr5.xml,NA,88.72461447,female,Eng-NA,11312/c-00035658-1,2,49,2725
5614,5614,HSLLD,eng,5/22/93,Eng-NA/HSLLD/HV5/BR/alibr5.xml,NA,90.72465554,female,Eng-NA,11312/c-00035659-1,2,49,2725
5615,5615,HSLLD,eng,1/8/91,Eng-NA/HSLLD/HV5/BR/allbr5.xml,NA,85.52742356,female,Eng-NA,11312/c-00035660-1,2,49,2725
5616,5616,HSLLD,eng,11/3/91,Eng-NA/HSLLD/HV5/BR/anabr5.xml,NA,90.95463973,female,Eng-NA,11312/c-00035661-1,2,49,2725
5617,5617,HSLLD,eng,2/6/93,Eng-NA/HSLLD/HV5/BR/annbr5.xml,NA,92.19901846,female,Eng-NA,11312/c-00035662-1,2,49,2725
5618,5618,HSLLD,eng,10/25/91,Eng-NA/HSLLD/HV5/BR/astbr5.xml,NA,85.39600402,female,Eng-NA,11312/c-00035663-1,2,49,2725
5619,5619,HSLLD,eng,1/22/93,Eng-NA/HSLLD/HV5/BR/bobbr5.xml,NA,88.72461447,female,Eng-NA,11312/c-00035664-1,2,49,2725
5620,5620,HSLLD,eng,11/15/91,Eng-NA/HSLLD/HV5/BR/brabr5.xml,NA,83.79022157,female,Eng-NA,11312/c-00035665-1,2,49,2725
5621,5621,HSLLD,eng,12/12/91,Eng-NA/HSLLD/HV5/BR/bribr5.xml,NA,86.46173433,female,Eng-NA,11312/c-00035666-1,2,49,2725
5622,5622,HSLLD,eng,12/12/91,Eng-NA/HSLLD/HV5/BR/brimt5.xml,NA,86.46173433,female,Eng-NA,11312/c-00035667-1,2,49,2725
5623,5623,HSLLD,eng,12/15/92,Eng-NA/HSLLD/HV5/BR/brnbr5.xml,NA,86.39602456,female,Eng-NA,11312/c-00035668-1,2,49,2725
5624,5624,HSLLD,eng,11/19/91,Eng-NA/HSLLD/HV5/BR/casbr5.xml,NA,89.10039221,female,Eng-NA,11312/c-00035669-1,2,49,2725
5625,5625,HSLLD,eng,11/18/92,Eng-NA/HSLLD/HV5/BR/catbr5.xml,NA,88.52748516,female,Eng-NA,11312/c-00035670-1,2,49,2725
5626,5626,HSLLD,eng,3/18/92,Eng-NA/HSLLD/HV5/BR/clabr5.xml,NA,90.26468716,female,Eng-NA,11312/c-00035671-1,2,49,2725
5627,5627,HSLLD,eng,11/16/91,Eng-NA/HSLLD/HV5/BR/conbr5.xml,NA,90.85607507,female,Eng-NA,11312/c-00035672-1,2,49,2725
5628,5628,HSLLD,eng,12/13/91,Eng-NA/HSLLD/HV5/BR/ctrbr5.xml,NA,87.69173905,female,Eng-NA,11312/c-00035673-1,2,49,2725
5629,5629,HSLLD,eng,10/21/91,Eng-NA/HSLLD/HV5/BR/davbr5.xml,NA,88.10037167,female,Eng-NA,11312/c-00035674-1,2,49,2725
5630,5630,HSLLD,eng,1/13/92,Eng-NA/HSLLD/HV5/BR/donbr5.xml,NA,93.10047434,female,Eng-NA,11312/c-00035676-1,2,49,2725
5631,5631,HSLLD,eng,12/3/91,Eng-NA/HSLLD/HV5/BR/diabr5.xml,NA,86.59315386,female,Eng-NA,11312/c-00035675-1,2,49,2725
5632,5632,HSLLD,eng,2/14/91,Eng-NA/HSLLD/HV5/BR/emibr5.xml,NA,73.79001622,female,Eng-NA,11312/c-00035677-1,2,49,2725
5633,5633,HSLLD,eng,12/17/91,Eng-NA/HSLLD/HV5/BR/ethbr5.xml,NA,91.72467607,female,Eng-NA,11312/c-00035678-1,2,49,2725
5634,5634,HSLLD,eng,12/21/92,Eng-NA/HSLLD/HV5/BR/geobr5.xml,NA,84.69167745,female,Eng-NA,11312/c-00035679-1,2,49,2725
5635,5635,HSLLD,eng,1/20/93,Eng-NA/HSLLD/HV5/BR/grebr5.xml,NA,87.33033533,female,Eng-NA,11312/c-00035681-1,2,49,2725
5636,5636,HSLLD,eng,1/18/92,Eng-NA/HSLLD/HV5/BR/gilbr5.xml,NA,87.33033533,female,Eng-NA,11312/c-00035680-1,2,49,2725
5637,5637,HSLLD,eng,2/23/91,Eng-NA/HSLLD/HV5/BR/inabr5.xml,NA,89.26466663,female,Eng-NA,11312/c-00035683-1,2,49,2725
5638,5638,HSLLD,eng,2/17/93,Eng-NA/HSLLD/HV5/BR/guybr5.xml,NA,91.62611142,female,Eng-NA,11312/c-00035682-1,2,49,2725
5639,5639,HSLLD,eng,11/2/91,Eng-NA/HSLLD/HV5/BR/jacbr5.xml,NA,86.85599294,female,Eng-NA,11312/c-00035684-1,2,49,2725
5640,5640,HSLLD,eng,12/7/92,Eng-NA/HSLLD/HV5/BR/jambr5.xml,NA,89.06753732,female,Eng-NA,11312/c-00035685-1,2,49,2725
5641,5641,HSLLD,eng,2/20/92,Eng-NA/HSLLD/HV5/BR/jebbr5.xml,NA,73.69145157,female,Eng-NA,11312/c-00035687-1,2,49,2725
5642,5642,HSLLD,eng,1/16/93,Eng-NA/HSLLD/HV5/BR/jeabr5.xml,NA,90.42896158,female,Eng-NA,11312/c-00035686-1,2,49,2725
5643,5643,HSLLD,eng,1/12/93,Eng-NA/HSLLD/HV5/BR/jenbr5.xml,NA,92.10045381,female,Eng-NA,11312/c-00035688-1,2,49,2725
5644,5644,HSLLD,eng,12/9/92,Eng-NA/HSLLD/HV5/BR/jerbr5.xml,NA,88.36321074,female,Eng-NA,11312/c-00035689-1,2,49,2725
5645,5645,HSLLD,eng,11/20/92,Eng-NA/HSLLD/HV5/BR/jesbr5.xml,NA,83.06741412,female,Eng-NA,11312/c-00035690-1,2,49,2725
5646,5646,HSLLD,eng,11/16/91,Eng-NA/HSLLD/HV5/BR/joebr5.xml,NA,90.85607507,female,Eng-NA,11312/c-00035691-1,2,49,2725
5647,5647,HSLLD,eng,11/6/92,Eng-NA/HSLLD/HV5/BR/joybr5.xml,NA,87.7903037,female,Eng-NA,11312/c-00035692-1,2,49,2725
5648,5648,HSLLD,eng,1/6/91,Eng-NA/HSLLD/HV5/BR/jusbr5.xml,NA,90.42896158,female,Eng-NA,11312/c-00035693-1,2,49,2725
5649,5649,HSLLD,eng,12/4/91,Eng-NA/HSLLD/HV5/BR/karbr5.xml,NA,85.10031007,female,Eng-NA,11312/c-00035694-1,2,49,2725
5650,5650,HSLLD,eng,1/24/92,Eng-NA/HSLLD/HV5/BR/kevbr5.xml,NA,88.10037167,female,Eng-NA,11312/c-00035695-1,2,49,2725
5651,5651,HSLLD,eng,11/1/91,Eng-NA/HSLLD/HV5/BR/kurbr5.xml,NA,87.98743301,female,Eng-NA,11312/c-00035696-1,2,49,2725
5652,5652,HSLLD,eng,1/23/93,Eng-NA/HSLLD/HV5/BR/marbr5.xml,NA,92.42900265,female,Eng-NA,11312/c-00035697-1,2,49,2725
5653,5653,HSLLD,eng,11/16/92,Eng-NA/HSLLD/HV5/BR/maybr5.xml,NA,86.85599294,female,Eng-NA,11312/c-00035698-1,2,49,2725
5654,5654,HSLLD,eng,10/30/91,Eng-NA/HSLLD/HV5/BR/megbr5.xml,NA,88.72461447,female,Eng-NA,11312/c-00035699-1,2,49,2725
5655,5655,HSLLD,eng,1/23/92,Eng-NA/HSLLD/HV5/BR/melbr5.xml,NA,78.39586028,female,Eng-NA,11312/c-00035700-1,2,49,2725
5656,5656,HSLLD,eng,11/11/92,Eng-NA/HSLLD/HV5/BR/monbr5.xml,NA,89.95461919,female,Eng-NA,11312/c-00035701-1,2,49,2725
5657,5657,HSLLD,eng,11/5/92,Eng-NA/HSLLD/HV5/BR/morbr5.xml,NA,89.46179593,female,Eng-NA,11312/c-00035702-1,2,49,2725
5658,5658,HSLLD,eng,1/9/92,Eng-NA/HSLLD/HV5/BR/mrkbr5.xml,NA,88.6589047,female,Eng-NA,11312/c-00035703-1,2,49,2725
5659,5659,HSLLD,eng,11/22/92,Eng-NA/HSLLD/HV5/BR/nedbr5.xml,NA,90.06755786,female,Eng-NA,11312/c-00035704-1,2,49,2725
5660,5660,HSLLD,eng,10/17/91,Eng-NA/HSLLD/HV5/BR/paubr5.xml,NA,85.79026263,female,Eng-NA,11312/c-00035705-1,2,49,2725
5661,5661,HSLLD,eng,10/18/91,Eng-NA/HSLLD/HV5/BR/petbr5.xml,NA,85.46171379,female,Eng-NA,11312/c-00035706-1,2,49,2725
5662,5662,HSLLD,eng,12/8/92,Eng-NA/HSLLD/HV5/BR/raubr5.xml,NA,86.56029898,female,Eng-NA,11312/c-00035707-1,2,49,2725
5663,5663,HSLLD,eng,4/1/93,Eng-NA/HSLLD/HV5/BR/rilbr5.xml,NA,92.75755149,female,Eng-NA,11312/c-00035708-1,2,49,2725
5664,5664,HSLLD,eng,2/28/92,Eng-NA/HSLLD/HV5/BR/rocbr5.xml,NA,94.75759256,female,Eng-NA,11312/c-00035709-1,2,49,2725
5665,5665,HSLLD,eng,2/6/92,Eng-NA/HSLLD/HV5/BR/rosbr5.xml,NA,91.03472351,female,Eng-NA,11312/c-00035710-1,2,49,2725
5666,5666,HSLLD,eng,11/11/92,Eng-NA/HSLLD/HV5/BR/sarbr5.xml,NA,84.46169326,female,Eng-NA,11312/c-00035711-1,2,49,2725
5667,5667,HSLLD,eng,11/22/91,Eng-NA/HSLLD/HV5/BR/shlbr5.xml,NA,85.82311752,female,Eng-NA,11312/c-00035712-1,2,49,2725
5668,5668,HSLLD,eng,1/22/92,Eng-NA/HSLLD/HV5/BR/stnbr5.xml,NA,87.88886835,female,Eng-NA,11312/c-00035714-1,2,49,2725
5669,5669,HSLLD,eng,12/21/91,Eng-NA/HSLLD/HV5/BR/shobr5.xml,NA,84.75738722,female,Eng-NA,11312/c-00035713-1,2,49,2725
5670,5670,HSLLD,eng,3/9/93,Eng-NA/HSLLD/HV5/BR/susbr5.xml,NA,92.06759892,female,Eng-NA,11312/c-00035715-1,2,49,2725
